Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Label
276.05288960580253,7.366529757006617,0.2655973602482882,0.0361550334465977,0.9759102046953058,defective
513.3346099346336,14.066035728719335,0.10010126753963566,0.011694435343779142,0.9520365877946023,defective
542.8317043405627,15.01118352629625,0.10384941115330974,0.014872372651903956,0.9460547759503445,defective
421.85309236011017,12.262340927449834,0.1473803476919309,0.027383012798259818,0.9455153516059919,defective
495.84559743762526,14.40279692023987,0.11740563431363155,0.02171949790794529,0.9370904069357714,defective
353.4254770263356,11.408110744186994,0.16523595358466156,0.039910539594408205,0.950984619740434,defective
582.897973684357,15.685693238806607,0.09913155930110808,0.014407182762428772,0.9431141111024042,defective
481.4351736258821,14.090344239833755,0.10743201442138005,0.015528786025501904,0.9476092991055766,defective
426.59855694898783,12.859107764370634,0.13452887478733352,0.02398095147012892,0.9569210365958574,defective
595.3414108672209,16.585670799526035,0.08776203375543723,0.01665238819602427,0.9478963302667004,defective
473.6571472427006,13.879138640644813,0.10343816272505686,0.013104369243768212,0.9580618352038566,defective
428.36038453739985,13.215759168251545,0.12086002470150076,0.02002451224530078,0.9494127462196172,defective
518.8337344568064,15.03764749377225,0.10074042568230818,0.017608886813854644,0.9553578738504914,defective
667.965785798708,18.09817510833905,0.08459364213784483,0.022456350396858327,0.94339529797679,defective
511.82989315515846,14.967901085031942,0.10230962328973653,0.01840669946480282,0.9453108267947036,defective
515.4443979296852,14.831078705102321,0.12250408272039652,0.0333364751682221,0.9129666801365636,defective
617.4795491391353,16.483425235693826,0.09119450173276561,0.017778167440646014,0.949998459825471,defective
284.30105850126205,9.26119729847689,0.17552067289106096,0.019545687824026162,0.973018486052876,defective
494.2282740172238,14.450258446465691,0.13135276364236378,0.04199192926881084,0.9196809668076038,defective
162.363636809505,6.369279151681041,0.2917938589036026,0.04092692874780455,0.9837037185052733,defective
707.3216288430195,18.27084789948037,0.10080766277729329,0.02869608048102175,0.9167270353012457,defective
409.22544864940613,11.397104763184567,0.16762466954474678,0.05440835808117799,0.9681714800498363,defective
162.95210060986244,6.36578018744203,0.2934305633021702,0.041697081229252225,0.983674536621514,defective
452.99558018137947,13.444777199539084,0.10575472821882309,0.012843229583889323,0.9595886780505515,defective
742.415306766648,19.040066684297933,0.08111468901646414,0.015259727964578475,0.9162036201791497,defective
752.8195172416005,19.421947626221165,0.0717534995842642,0.011579209609439782,0.9074232240071948,defective
152.9530588563034,5.567041576497776,0.32650055777100345,0.03873844417038671,0.9796745062271716,defective
521.0288821785663,14.963774985501091,0.12212182867763455,0.0313896844363928,0.89568657112782,defective
280.24717479955217,9.642229327310401,0.2076210121633835,0.05766543614584089,0.9231259969325274,defective
437.4013717229934,12.792900644415118,0.14415398988489445,0.02869566260462454,0.9173315481802438,defective
159.32683321266282,6.360362220242036,0.29984803579030395,0.041245213869140644,0.9857058659027035,defective
370.0523628418187,10.341591103089053,0.1467829119203045,0.015731369248146748,0.9696704774269825,defective
259.87546166294396,8.23508504817194,0.2097627200486728,0.03775405097926022,0.9805490488094682,defective
440.4512006472196,12.88058153833282,0.11785084900941341,0.021096350082698643,0.9665885388979278,defective
368.2357889419957,10.326065203490616,0.16557605319523863,0.031223179047241742,0.9725298422181607,defective
513.2766569012088,14.102376732113278,0.10443854427892078,0.01243630850115336,0.9552676841638127,defective
241.65589960033617,7.0055377050922365,0.29632469467022476,0.07013733740374505,0.9814809444109859,defective
159.84717747021656,6.3646579014848355,0.29970383543964185,0.041198788634790956,0.9856695459681801,defective
389.8992380016071,11.556510580714798,0.13069600651280536,0.014545803903300398,0.9670650787394753,defective
594.6646841563232,15.578328506728246,0.09672343929877696,0.016406564560876014,0.9546105412951896,defective
1029.4534607444587,21.345496991652656,0.07516672009638631,0.016305583434739472,0.9181516148684077,defective
549.8399616540061,14.289071326482173,0.10053466828651653,0.012597558000175873,0.9441838376886813,defective
749.1126647579739,17.810982318770343,0.09068032149483028,0.017294372806257785,0.9174058653689218,defective
524.8096082070754,12.966566573503654,0.11459585926602552,0.014588914414068057,0.9496063139377426,defective
653.4130699720941,16.021443345973875,0.0875564608561145,0.010564627212471174,0.9274975576334069,defective
656.0028893430998,16.987268029757796,0.08315649628650744,0.011316652095803709,0.9336729562705316,defective
852.8738098049306,19.202823630797056,0.08068178448421072,0.01701914526240168,0.9267726018824028,defective
468.6363043992769,11.822788362093013,0.14024340739676008,0.03085266392429717,0.9573480261984892,defective
437.5833657610467,12.871612155809544,0.12801752046788853,0.020785171782785664,0.944941600248722,defective
574.6598800989442,15.786964933505361,0.11659173396321226,0.03610755197644044,0.9292812030046248,defective
426.4128511449498,12.948375590318781,0.12771986297242613,0.022517060551850238,0.9307056657826495,defective
420.48013251179026,11.610245175740351,0.1472873096715965,0.03409263901357002,0.9593987965760032,defective
742.4965418999145,17.84187583189386,0.08534176965590423,0.015207897407173375,0.9284602839973498,defective
525.2336842528833,14.99318800835973,0.12184982530671457,0.03771981482262309,0.8928797356183796,defective
533.5009528632298,14.796866457258824,0.09597912965121717,0.012520940743470025,0.926837762798907,Raw
591.357200054298,16.060692067921952,0.07895097337176872,0.012079028216831848,0.8941641295863483,Raw
301.4817830310496,11.24913099852641,0.1409944906416211,0.03740667985373899,0.9621960131272848,Raw
590.4267263894839,15.866303435983298,0.07919491084992959,0.00994497588698998,0.906659300964109,Raw
687.4603996021136,18.586819877068866,0.07884169304146847,0.017962253507040178,0.9136261030388502,Raw
745.1499972561877,18.094901037359893,0.07869279649733707,0.013203331348040722,0.9029709343137088,Raw
446.59902278976307,12.932024813563325,0.10571145897546087,0.011056084414461645,0.9402295573150314,Raw
419.25703709828554,12.647291739181917,0.11840913485746711,0.018571117853430272,0.9449417013263371,Raw
574.2171102163326,16.610835536523076,0.09026397039996008,0.020574872302362834,0.9293986535440152,Raw
463.8419510732825,12.367129365584686,0.11739269389158664,0.015452033497501945,0.945960264431105,Raw
785.0386079535374,17.9636675447145,0.07976653805861092,0.01213855287738024,0.9099873784021417,Raw
778.4296942074162,18.407956308617223,0.07639263531635371,0.011530591039093707,0.910615879997725,Raw
387.61634324162287,11.949565686160788,0.12545825102937988,0.015300587545738528,0.9422264606321411,Raw
401.84699158743086,12.348281021474785,0.11912394802724412,0.014741088336451864,0.9405867963904077,Raw
614.8834131048808,16.769870154171457,0.08603970149595465,0.015127274688232573,0.9249239959555423,Raw
700.0000274150801,18.41035718301138,0.07712159568354846,0.014325666450405153,0.9163656794654074,Raw
372.8949498748059,12.10570467942185,0.1273219692667603,0.02595908729220824,0.9507300000480702,Raw
561.8299314605975,15.821366919210554,0.09325369977562742,0.01662967088457185,0.9288848755767335,Raw
437.6561734694658,12.469698593016759,0.11906657113359664,0.016924276837088865,0.9511277072870107,Raw
558.7318305887469,15.231870281544644,0.08345682908576328,0.010228299786674206,0.9109084630389003,Raw
761.3901275095382,18.54988572589518,0.07637150910677108,0.013505310780591378,0.9091889642826452,Raw
456.99582052919476,12.331088256199353,0.12208265206389263,0.018359319961645602,0.9510563816663028,Raw
350.55632733639146,11.081693948119856,0.16712617915673256,0.049105309524343776,0.958861118105241,Raw
728.3985609737282,18.53893661032043,0.0748984760990431,0.013042094176410675,0.9141993771791938,Raw
367.33833140553946,10.479707511933155,0.14703702248658215,0.01720265531710643,0.9556198505495713,Raw
701.1074103715737,18.217122956676434,0.08518884656984381,0.020749529865326823,0.927752858919518,Raw
703.2811169650018,18.66529537448191,0.07775447635352141,0.01352874674610882,0.9147625335661664,Raw
728.9476440247226,18.663038383556117,0.07614917086499756,0.012647192985373548,0.9130398671089996,Raw
346.99318154215115,11.206798841984137,0.1327248668020157,0.015098310249187214,0.9596246616956433,Raw
527.9583505927679,14.952405243668357,0.10885220360023966,0.019719633722210677,0.90618375960118,Raw
817.5415329704387,20.353021680329743,0.06810694414112477,0.012840651364213987,0.900049364727283,Raw
504.5609428959421,14.605962133085464,0.09430433386344513,0.013181413941930486,0.9460054966374626,Raw
503.6754130212841,14.285048566078585,0.11423787398637363,0.02452540626077182,0.9459215056957881,Raw
303.3858839514199,10.18304474358603,0.16265389335322333,0.028702111866366436,0.9652104713255367,Raw
421.22611637465184,13.388780984361695,0.1293312623473342,0.035383767068004925,0.9534966525288117,Raw
356.84882561799685,12.175877640358154,0.12714885524559957,0.025682127274101685,0.9588677217910876,Raw
538.8899102654501,15.317851975451182,0.08801122318141553,0.010712838430352478,0.9341135107226154,Raw
550.5805475466763,14.341338150237801,0.10229422087414865,0.014390318401075441,0.9419083260777216,Raw
624.807917747658,17.06870593661552,0.09436657014024069,0.020316312061995495,0.9148548636122293,Raw
467.3105814895586,12.956392290307766,0.122077385898042,0.016947975329725726,0.9370098712466336,Raw
502.0723989684095,13.860409750848191,0.10366898014031727,0.011950622062872956,0.941563778679943,Raw
391.73124234782614,12.423173987748926,0.14598293323628242,0.0510135846161861,0.9644306316791854,Raw
763.8235333831957,19.67526404315038,0.07109472976410271,0.014424082423655601,0.9077936764398085,Raw
524.4740287285289,13.50585253858308,0.13125740328348592,0.03697484053495793,0.9452778310312521,Raw
567.3555805987136,15.218435944266247,0.096912966532949,0.013016618520549238,0.9272692632297491,Raw
604.7886029414123,16.481615113654765,0.08972362729965529,0.0174023030169031,0.9371916583449017,Raw
523.3406639426383,14.17637236036452,0.10125883156260568,0.014562380722448908,0.9473320565567408,Raw
728.7896625585072,17.547054506248433,0.08613650337554833,0.01816503950570106,0.931537887481075,Raw
633.0718139364539,17.07929327603405,0.08446242964883921,0.01606495396130354,0.9271675282221077,Raw
536.9410267005343,14.991450988661542,0.0981192589462701,0.013523341108737876,0.9297011309427048,Raw
352.0516137147105,11.798614259869588,0.1300859732030226,0.023915080979962935,0.9605969555611678,Raw
643.61025397001,17.474530154397648,0.08302859708708142,0.012862426111533105,0.9174867708280846,Raw
257.00376059424076,8.76316934616427,0.19132202074734883,0.01855575213552826,0.9682806516745015,Raw
596.9280006183482,15.864588434894506,0.09218475631968376,0.012811564034201035,0.9243167316394921,Raw
603.3338587552994,16.41666934614906,0.096053717564118,0.02111052303213842,0.9406696425934579,Raw
270.49836980016335,9.703702251612437,0.20379791557527557,0.05686261082743588,0.9593516404352749,Raw
494.1431417857093,13.947412933692156,0.11408719089431496,0.018895519663435008,0.9468593193049871,Raw
482.8489242672024,13.594303295204377,0.10992345632824614,0.01548694475527576,0.9582450474343297,Raw
485.0120057653008,14.306567757994232,0.11780219242354178,0.028723878694126015,0.9381314370942236,Raw
483.263176398531,14.41123926330674,0.12691574202248432,0.03913278145224436,0.9031082692535408,Raw
546.586322244702,15.393604919900701,0.09999148280681565,0.018800856196536833,0.9352074656971637,Raw
635.9014938352221,17.226575952028462,0.08682645969412832,0.016652777993601507,0.9397844430017318,Raw
275.6425699001425,8.91780252553992,0.2018254642153919,0.0387798049989109,0.9746816597189584,Raw
671.5629932028893,17.635765722250383,0.09063791969173109,0.01956308217620314,0.903781672906243,Raw
722.6570583506923,18.088321321838436,0.09631530740959486,0.024441891924140566,0.9230500759406658,Raw
705.9224903055847,18.289889964835815,0.09379476334780353,0.02216257028232936,0.9041338778377462,Raw
510.88373418668584,14.635415783910775,0.1069651101772598,0.021005077421784313,0.9473093495039233,Raw
784.778526823542,19.903311587457946,0.07171302071780435,0.014792167485976079,0.9081217809613555,Raw
483.6866925196229,13.711678978571163,0.10685545265409309,0.013232723251564818,0.9490058061894487,Raw
325.206815764682,10.20283989181589,0.1793339213194425,0.038085830429190975,0.9629577587238255,Raw
693.784429261155,17.820970952720455,0.10847832655034895,0.03791308939559137,0.8710699541691934,Raw
611.0409198789532,16.158445745816273,0.10101808128205873,0.018607095899352027,0.9241243946424508,Raw
649.2142705066885,16.917273418487152,0.0843974833366553,0.011025763462863838,0.9322198964649404,Raw
465.59744159348776,13.478138916843925,0.1174495511659746,0.018181679697841232,0.9554905207715104,Raw
446.0665936391161,13.111286465235258,0.11873632139372593,0.01760504088352257,0.9436915866634509,Raw
326.94569630159464,10.342572768498899,0.19815055353770483,0.042795629421428304,0.9469065765853123,Ripened
307.9934711308046,9.849629803315581,0.20783659727266265,0.058853023635790196,0.966793653596593,Ripened
613.5478522365468,16.34801931967803,0.09043207373880659,0.016587537769279993,0.9406365802471659,Ripened
626.3229083057876,13.822416398773647,0.13222934265193206,0.02942606404976572,0.9557945317032498,Ripened
276.55955994526374,10.260547302645938,0.14864628386584192,0.013808424732097972,0.9634242078609824,Ripened
824.964650818279,18.73576965138003,0.08929311120194605,0.021575836520212072,0.9369706751414156,Ripened
456.1788588449129,13.176843792423446,0.11736602444299497,0.024266170206303825,0.9553985666545303,Ripened
514.1745939003322,14.024669122472472,0.10014148298398369,0.014345507684840426,0.9459275245985795,Ripened
451.4673985193819,13.498059889315302,0.11108072422076605,0.014796470612740248,0.9428391841613314,Ripened
740.2706547067332,18.773192095255453,0.08110849240180194,0.014110884188290452,0.9030138366905843,Ripened
325.79120256700867,7.432524444512484,0.27862546466654387,0.08677847557172853,0.9763434702522558,Ripened
483.53752056470495,13.861477292085937,0.10075468254196322,0.012063466507688102,0.9431283059588923,Ripened
328.0997551821241,8.13668939312226,0.22425916005224855,0.04944989931589133,0.9734725007276754,Ripened
322.5382334702627,8.914821937229279,0.21026285005084444,0.05888060679241619,0.9723219370659707,Ripened
712.6383575944946,17.7355008789006,0.09971352257371043,0.031782856609917365,0.9488424080789475,Ripened
273.8161677002331,10.218285050041525,0.1485624241453054,0.01379082064913064,0.9637234233642648,Ripened
408.1290936175654,12.892160451296546,0.11603472682997706,0.015871604945799034,0.9519437315342046,Ripened
309.1295044110462,10.221967515820253,0.19623045520120921,0.04230446661150114,0.9605719271489787,Ripened
453.3849776984743,13.861155079202804,0.13062585022517048,0.03691062917308793,0.9323015724902787,Ripened
640.9811476774122,16.035916187897968,0.09879138722040459,0.02181270409595414,0.9471866506950218,Ripened
420.2388539552007,10.909638510444603,0.16860654887621304,0.0434248227437844,0.972627090179048,Ripened
350.6301051912756,11.620128399557485,0.15499478762401722,0.04388230822864799,0.9578081109132061,Ripened
273.35115083714555,10.213993001086406,0.14881690024398772,0.01379229144979943,0.9637561747807196,Ripened
522.4758000034305,13.542440382049604,0.1190807755121965,0.024170415423435978,0.9566369003004221,Ripened
392.8920475130599,11.983403840353589,0.1271904761238187,0.018936397834804483,0.9605239290947178,Ripened
327.3661015443451,7.66030255842361,0.2666999260476264,0.08128251881953108,0.9771134840310792,Ripened
424.5178703590675,13.598225111739836,0.12331657336469531,0.03287483049888205,0.9519671785466549,Ripened
532.059293356016,15.547539924208218,0.08769064050934439,0.01153187032291452,0.9355672340328095,Ripened
468.25834014971934,14.138916893683884,0.09807844911590353,0.012982798889057257,0.946254833289791,Ripened
610.18105991905,16.60062121368119,0.08527820080484873,0.01181634549040647,0.926373434644658,Ripened
312.43140736485077,6.746566923752366,0.29729638759077875,0.08035251761237926,0.9763791677405648,Ripened
364.4409037803189,11.632447767129541,0.13889311316243416,0.018078474169812668,0.9563811773519318,Ripened
519.9365222649116,14.724607790563491,0.11475407943449134,0.027394775745489066,0.8847279423876923,Ripened
269.7443883096255,8.23688365482248,0.2270380007102598,0.03407407151433057,0.9673237355201367,Ripened
303.6927623852767,9.292013475233746,0.17446713366513397,0.030916964207367937,0.9704800820861804,Ripened
520.2063870630657,15.083080870923531,0.08711994490029669,0.010450749055755533,0.938539339011537,Ripened
588.591702945473,16.274941891059463,0.09319022346040735,0.015274768334190392,0.9272464755540972,Ripened
208.5079461887024,8.076216799097423,0.19523771589258943,0.019486964341984044,0.9740359825043846,Ripened
793.7895086238323,19.23861844236323,0.0731641154231603,0.012005016257643502,0.9040775571523804,Ripened
878.0369627312815,20.305566551906796,0.07696017784955653,0.01547312515402204,0.8916197265776266,Ripened
373.3436523958275,12.377765891897866,0.1263666656590768,0.022696219697864988,0.9527899769916606,Ripened
518.2506982654083,13.114367720695553,0.12031897219509781,0.01918180503588274,0.9488131013461841,Ripened
615.2592471096642,15.47816106309533,0.09645594048296147,0.016913944718635946,0.9387338850097925,Ripened
361.29077940255644,11.06142437448718,0.16452288451927072,0.03710736699118169,0.9239740081885274,Ripened
207.4973861344297,8.068259447997333,0.19498659899588233,0.019436276909706337,0.9741438209274512,Ripened
392.5702153392751,11.288225171956356,0.13202743050596868,0.016696399068114133,0.9588496096898046,Ripened
574.4258294215051,15.202483013913438,0.10514073352847593,0.022768421229831554,0.9456732360066212,Ripened
291.71513594771716,8.282860570958222,0.23305272230103646,0.039882265873325516,0.9663744105785582,Ripened
455.2718579768905,13.83713894254872,0.12307555659907515,0.03586706837297746,0.9211262683182504,Ripened
670.6767176759731,16.72548556556971,0.08185585244766441,0.011757502979699484,0.929943099661133,Ripened
210.50181982222952,8.09161160785945,0.19566668921927577,0.019589635850442353,0.9738222391776321,Ripened
462.73374420280135,13.920008933098094,0.12015096573317718,0.030491345689353758,0.9324357841060148,Ripened
402.4752911267612,11.485275022306064,0.13105679492885122,0.01743411072139476,0.9580103207251947,Ripened
421.10022128011184,11.961359790199525,0.15535466150417723,0.047430213082405005,0.9534861008354559,Ripened
602.3026821948141,15.926877388452494,0.0975885238378288,0.021776318496204386,0.9431617123908872,Ripened
273.51057273283226,8.836407007408958,0.18234877215255527,0.025150399312625717,0.9714973708594931,Ripened
710.4081304308384,18.040431818838503,0.08833627077995303,0.02430614852492616,0.9360960954738237,Ripened
450.2527572562426,13.332545988018689,0.11692797631057271,0.020414346818532454,0.9507926822412767,Ripened
364.72688375970955,11.24601474162722,0.16644862703613308,0.040331424980088404,0.920804811554004,Ripened
353.68013163994686,10.408301708880968,0.17705409238662237,0.030854615832567198,0.952971948745914,Ripened
588.8682079401761,15.661327647087532,0.09512854042958357,0.016698314703830392,0.9382477623112448,Ripened
441.84363006650693,12.898390439222453,0.11311638555633334,0.019373643885930786,0.9562550380501572,Ripened
419.9579753389644,12.901133655538823,0.10239606362605552,0.010891775586699917,0.9514695139093465,Ripened
443.58929464998596,13.55123768386744,0.11503519902517746,0.02214421854113735,0.9564826712048781,Ripened
689.473593040122,17.298476478729366,0.08722607807396637,0.015992190561504787,0.9348101597266418,Ripened
827.1573073449017,19.639571185438445,0.06625613453454714,0.009105793168274262,0.9007065144489195,Ripened
574.0140116627383,16.285377261829883,0.08820562882713383,0.012841399503945472,0.9337808909038592,Ripened
202.62630021515636,8.291586038965422,0.18441830008789464,0.01842704864433496,0.9756530375801975,Ripened
324.26817118117407,10.605775391582593,0.13152107076382935,0.012350178421556111,0.9619958363416644,Ripened
593.5698597329089,16.451652811003786,0.08902644096652927,0.012884114991731227,0.9291446181322693,Ripened
586.6228014108868,15.730198937581628,0.08611248861458597,0.010817792511732751,0.9355402399686272,Ripened
332.3923292936816,10.443396585182734,0.15463608317376534,0.029691335368060113,0.9695718837249586,Ripened
287.8115560985813,8.569376728477026,0.23229749625655474,0.04267110209848904,0.967708323243475,Ripened
661.6115465580298,17.792917519177298,0.08500933621174456,0.02048888950159127,0.9376980858064085,Ripened
480.6614348206663,13.997933530380442,0.09699778581882613,0.01116978719525599,0.9485154613209383,Ripened
394.71768969550175,11.499844378868138,0.13615868929333366,0.01687954762260185,0.9570753877252152,Ripened
569.5845095041792,15.563259721316902,0.10030303055219851,0.022371676403151967,0.9473346464598255,Ripened
575.1362747392146,15.607815991750542,0.09456600933890509,0.014512951131692467,0.9421712736792219,Ripened
