Contrast,Correlation,Dissimilarity,Homogeneity,Energy,R,G,B,Label
687.4603996021136,18.586819877068866,0.07884169304146847,0.017962253507040178,0.9136261030388502,135.61634765625,88.5312890625,48.056826171875,Raw
745.1499972561877,18.094901037359893,0.07869279649733707,0.013203331348040722,0.9029709343137088,184.793310546875,177.982158203125,124.50634765625,Raw
446.59902278976307,12.932024813563325,0.10571145897546087,0.011056084414461645,0.9402295573150314,162.242109375,120.97078125,53.4540625,Raw
419.25703709828554,12.647291739181917,0.11840913485746711,0.018571117853430272,0.9449417013263371,156.774091796875,105.950458984375,61.833828125,Raw
574.2171102163326,16.610835536523076,0.09026397039996008,0.020574872302362834,0.9293986535440152,136.163896484375,88.299609375,46.7656640625,Raw
463.8419510732825,12.367129365584686,0.11739269389158664,0.015452033497501945,0.945960264431105,166.36015625,142.744560546875,70.651787109375,Raw
785.0386079535374,17.9636675447145,0.07976653805861092,0.01213855287738024,0.9099873784021417,164.02525390625,152.97892578125,90.8639453125,Raw
778.4296942074162,18.407956308617223,0.07639263531635371,0.011530591039093707,0.910615879997725,162.29158203125,146.08736328125,84.553525390625,Raw
387.61634324162287,11.949565686160788,0.12545825102937988,0.015300587545738528,0.9422264606321411,145.18541015625,75.539423828125,34.34744140625,Raw
401.84699158743086,12.348281021474785,0.11912394802724412,0.014741088336451864,0.9405867963904077,145.86607421875,75.28501953125,33.253671875,Raw
614.8834131048808,16.769870154171457,0.08603970149595465,0.015127274688232573,0.9249239959555423,154.00248046875,115.089951171875,71.80345703125,Raw
700.0000274150801,18.41035718301138,0.07712159568354846,0.014325666450405153,0.9163656794654074,157.444892578125,117.109560546875,76.07912109375,Raw
372.8949498748059,12.10570467942185,0.1273219692667603,0.02595908729220824,0.9507300000480702,136.30474609375,87.05619140625,40.291484375,Raw
561.8299314605975,15.821366919210554,0.09325369977562742,0.01662967088457185,0.9288848755767335,136.55587890625,90.062412109375,41.360341796875,Raw
437.6561734694658,12.469698593016759,0.11906657113359664,0.016924276837088865,0.9511277072870107,153.688154296875,128.606591796875,62.18888671875,Raw
558.7318305887469,15.231870281544644,0.08345682908576328,0.010228299786674206,0.9109084630389003,172.93376953125,150.030712890625,76.811318359375,Raw
761.3901275095382,18.54988572589518,0.07637150910677108,0.013505310780591378,0.9091889642826452,177.639794921875,171.61134765625,113.164677734375,Raw
456.99582052919476,12.331088256199353,0.12208265206389263,0.018359319961645602,0.9510563816663028,164.811396484375,142.748515625,70.74287109375,Raw
350.55632733639146,11.081693948119856,0.16712617915673256,0.049105309524343776,0.958861118105241,158.674638671875,113.29970703125,64.39197265625,Raw
728.3985609737282,18.53893661032043,0.0748984760990431,0.013042094176410675,0.9141993771791938,156.856962890625,135.558544921875,71.69583984375,Raw
367.33833140553946,10.479707511933155,0.14703702248658215,0.01720265531710643,0.9556198505495713,157.957109375,113.653671875,47.3345703125,Raw
701.1074103715737,18.217122956676434,0.08518884656984381,0.020749529865326823,0.927752858919518,147.8980078125,114.88833984375,73.528154296875,Raw
703.2811169650018,18.66529537448191,0.07775447635352141,0.01352874674610882,0.9147625335661664,145.798046875,86.44806640625,50.04498046875,Raw
728.9476440247226,18.663038383556117,0.07614917086499756,0.012647192985373548,0.9130398671089996,147.468388671875,104.787041015625,71.10822265625,Raw
346.99318154215115,11.206798841984137,0.1327248668020157,0.015098310249187214,0.9596246616956433,156.71564453125,95.59314453125,52.611337890625,Raw
527.9583505927679,14.952405243668357,0.10885220360023966,0.019719633722210677,0.90618375960118,128.756669921875,49.17431640625,25.770625,Raw
817.5415329704387,20.353021680329743,0.06810694414112477,0.012840651364213987,0.900049364727283,150.9042578125,105.837646484375,74.149638671875,Raw
504.5609428959421,14.605962133085464,0.09430433386344513,0.013181413941930486,0.9460054966374626,158.6685546875,121.873076171875,76.2173046875,Raw
503.6754130212841,14.285048566078585,0.11423787398637363,0.02452540626077182,0.9459215056957881,146.396484375,89.332294921875,50.524404296875,Raw
303.3858839514199,10.18304474358603,0.16265389335322333,0.028702111866366436,0.9652104713255367,146.974873046875,84.22716796875,44.107490234375,Raw
421.22611637465184,13.388780984361695,0.1293312623473342,0.035383767068004925,0.9534966525288117,131.160859375,79.26951171875,42.02763671875,Raw
356.84882561799685,12.175877640358154,0.12714885524559957,0.025682127274101685,0.9588677217910876,138.04287109375,82.034755859375,46.08109375,Raw
538.8899102654501,15.317851975451182,0.08801122318141553,0.010712838430352478,0.9341135107226154,158.11193359375,103.774208984375,60.620185546875,Raw
550.5805475466763,14.341338150237801,0.10229422087414865,0.014390318401075441,0.9419083260777216,159.027080078125,112.774921875,70.0446875,Raw
624.807917747658,17.06870593661552,0.09436657014024069,0.020316312061995495,0.9148548636122293,134.45998046875,66.28970703125,35.609541015625,Raw
467.3105814895586,12.956392290307766,0.122077385898042,0.016947975329725726,0.9370098712466336,150.416796875,71.7955859375,37.968203125,Raw
502.0723989684095,13.860409750848191,0.10366898014031727,0.011950622062872956,0.941563778679943,161.252568359375,106.261533203125,60.957900390625,Raw
391.73124234782614,12.423173987748926,0.14598293323628242,0.0510135846161861,0.9644306316791854,147.656943359375,116.733310546875,74.7471875,Raw
763.8235333831957,19.67526404315038,0.07109472976410271,0.014424082423655601,0.9077936764398085,147.911943359375,99.8251953125,67.046123046875,Raw
524.4740287285289,13.50585253858308,0.13125740328348592,0.03697484053495793,0.9452778310312521,176.10404296875,155.172412109375,130.65955078125,Raw
567.3555805987136,15.218435944266247,0.096912966532949,0.013016618520549238,0.9272692632297491,149.811845703125,83.71298828125,48.22943359375,Raw
604.7886029414123,16.481615113654765,0.08972362729965529,0.0174023030169031,0.9371916583449017,149.56486328125,100.22421875,60.8674609375,Raw
523.3406639426383,14.17637236036452,0.10125883156260568,0.014562380722448908,0.9473320565567408,164.939111328125,140.522470703125,92.4533203125,Raw
728.7896625585072,17.547054506248433,0.08613650337554833,0.01816503950570106,0.931537887481075,162.285830078125,142.6775,99.251611328125,Raw
633.0718139364539,17.07929327603405,0.08446242964883921,0.01606495396130354,0.9271675282221077,162.203212890625,127.903330078125,94.6018359375,Raw
536.9410267005343,14.991450988661542,0.0981192589462701,0.013523341108737876,0.9297011309427048,151.081806640625,81.1716796875,45.087177734375,Raw
352.0516137147105,11.798614259869588,0.1300859732030226,0.023915080979962935,0.9605969555611678,143.3276171875,87.661259765625,49.313037109375,Raw
643.61025397001,17.474530154397648,0.08302859708708142,0.012862426111533105,0.9174867708280846,146.674150390625,82.27169921875,45.63814453125,Raw
257.00376059424076,8.76316934616427,0.19132202074734883,0.01855575213552826,0.9682806516745015,172.68205078125,106.9838671875,57.343955078125,Raw
596.9280006183482,15.864588434894506,0.09218475631968376,0.012811564034201035,0.9243167316394921,150.696943359375,83.3983984375,47.056630859375,Raw
603.3338587552994,16.41666934614906,0.096053717564118,0.02111052303213842,0.9406696425934579,147.4055078125,105.28453125,61.53173828125,Raw
270.49836980016335,9.703702251612437,0.20379791557527557,0.05686261082743588,0.9593516404352749,121.035615234375,48.981201171875,24.175078125,Raw
494.1431417857093,13.947412933692156,0.11408719089431496,0.018895519663435008,0.9468593193049871,133.1305078125,89.585234375,50.011064453125,Raw
482.8489242672024,13.594303295204377,0.10992345632824614,0.01548694475527576,0.9582450474343297,147.525166015625,137.449736328125,88.798515625,Raw
485.0120057653008,14.306567757994232,0.11780219242354178,0.028723878694126015,0.9381314370942236,122.31400390625,65.36685546875,36.827080078125,Raw
483.263176398531,14.41123926330674,0.12691574202248432,0.03913278145224436,0.9031082692535408,101.20060546875,39.38900390625,21.847919921875,Raw
546.586322244702,15.393604919900701,0.09999148280681565,0.018800856196536833,0.9352074656971637,125.375498046875,77.854697265625,46.6423828125,Raw
635.9014938352221,17.226575952028462,0.08682645969412832,0.016652777993601507,0.9397844430017318,133.546318359375,107.376982421875,75.757060546875,Raw
275.6425699001425,8.91780252553992,0.2018254642153919,0.0387798049989109,0.9746816597189584,128.591923828125,101.930791015625,62.740048828125,Raw
671.5629932028893,17.635765722250383,0.09063791969173109,0.01956308217620314,0.903781672906243,112.13830078125,63.0306640625,41.191259765625,Raw
722.6570583506923,18.088321321838436,0.09631530740959486,0.024441891924140566,0.9230500759406658,117.013251953125,80.9667578125,53.7850390625,Raw
705.9224903055847,18.289889964835815,0.09379476334780353,0.02216257028232936,0.9041338778377462,115.169365234375,67.635224609375,42.4142578125,Raw
510.88373418668584,14.635415783910775,0.1069651101772598,0.021005077421784313,0.9473093495039233,136.00744140625,103.67587890625,70.849033203125,Raw
784.778526823542,19.903311587457946,0.07171302071780435,0.014792167485976079,0.9081217809613555,127.027705078125,93.19181640625,71.26466796875,Raw
483.6866925196229,13.711678978571163,0.10685545265409309,0.013232723251564818,0.9490058061894487,135.309912109375,105.3434765625,63.943125,Raw
325.206815764682,10.20283989181589,0.1793339213194425,0.038085830429190975,0.9629577587238255,126.20841796875,74.134326171875,41.12244140625,Raw
693.784429261155,17.820970952720455,0.10847832655034895,0.03791308939559137,0.8710699541691934,101.2805078125,43.701806640625,26.284189453125,Raw
611.0409198789532,16.158445745816273,0.10101808128205873,0.018607095899352027,0.9241243946424508,128.32607421875,75.1208203125,42.7874609375,Raw
649.2142705066885,16.917273418487152,0.0843974833366553,0.011025763462863838,0.9322198964649404,137.451552734375,113.59619140625,72.2685546875,Raw
465.59744159348776,13.478138916843925,0.1174495511659746,0.018181679697841232,0.9554905207715104,133.218193359375,103.86140625,62.734970703125,Raw
446.0665936391161,13.111286465235258,0.11873632139372593,0.01760504088352257,0.9436915866634509,129.215029296875,76.622724609375,43.04703125,Raw
326.94569630159464,10.342572768498899,0.19815055353770483,0.042795629421428304,0.9469065765853123,127.1752734375,46.10642578125,23.59619140625,Ripened
307.9934711308046,9.849629803315581,0.20783659727266265,0.058853023635790196,0.966793653596593,155.91166015625,86.06853515625,47.65048828125,Ripened
613.5478522365468,16.34801931967803,0.09043207373880659,0.016587537769279993,0.9406365802471659,158.860986328125,120.273115234375,79.657275390625,Ripened
626.3229083057876,13.822416398773647,0.13222934265193206,0.02942606404976572,0.9557945317032498,176.57228515625,180.1803515625,151.650419921875,Ripened
276.55955994526374,10.260547302645938,0.14864628386584192,0.013808424732097972,0.9634242078609824,180.7308203125,120.492314453125,69.4412890625,Ripened
824.964650818279,18.73576965138003,0.08929311120194605,0.021575836520212072,0.9369706751414156,160.602607421875,155.73974609375,113.86029296875,Ripened
456.1788588449129,13.176843792423446,0.11736602444299497,0.024266170206303825,0.9553985666545303,168.65169921875,141.1652734375,95.100712890625,Ripened
514.1745939003322,14.024669122472472,0.10014148298398369,0.014345507684840426,0.9459275245985795,172.43662109375,154.627236328125,103.183505859375,Ripened
451.4673985193819,13.498059889315302,0.11108072422076605,0.014796470612740248,0.9428391841613314,158.631005859375,83.37859375,48.088984375,Ripened
740.2706547067332,18.773192095255453,0.08110849240180194,0.014110884188290452,0.9030138366905843,138.989873046875,74.09357421875,45.223818359375,Ripened
325.79120256700867,7.432524444512484,0.27862546466654387,0.08677847557172853,0.9763434702522558,169.257978515625,164.3015625,119.08908203125,Ripened
483.53752056470495,13.861477292085937,0.10075468254196322,0.012063466507688102,0.9431283059588923,166.8048828125,111.447900390625,65.81744140625,Ripened
328.0997551821241,8.13668939312226,0.22425916005224855,0.04944989931589133,0.9734725007276754,173.879365234375,170.9171875,124.950908203125,Ripened
322.5382334702627,8.914821937229279,0.21026285005084444,0.05888060679241619,0.9723219370659707,165.434453125,147.78341796875,93.66935546875,Ripened
712.6383575944946,17.7355008789006,0.09971352257371043,0.031782856609917365,0.9488424080789475,142.583310546875,128.450517578125,85.990615234375,Ripened
273.8161677002331,10.218285050041525,0.1485624241453054,0.01379082064913064,0.9637234233642648,180.365791015625,120.52115234375,69.626982421875,Ripened
408.1290936175654,12.892160451296546,0.11603472682997706,0.015871604945799034,0.9519437315342046,148.65791015625,86.865947265625,51.681328125,Ripened
309.1295044110462,10.221967515820253,0.19623045520120921,0.04230446661150114,0.9605719271489787,155.993857421875,69.340224609375,36.758818359375,Ripened
453.3849776984743,13.861155079202804,0.13062585022517048,0.03691062917308793,0.9323015724902787,124.71015625,51.85703125,30.276982421875,Ripened
640.9811476774122,16.035916187897968,0.09879138722040459,0.02181270409595414,0.9471866506950218,169.74466796875,167.641103515625,130.37767578125,Ripened
420.2388539552007,10.909638510444603,0.16860654887621304,0.0434248227437844,0.972627090179048,165.935830078125,164.453916015625,126.674423828125,Ripened
350.6301051912756,11.620128399557485,0.15499478762401722,0.04388230822864799,0.9578081109132061,135.911611328125,70.51197265625,42.487109375,Ripened
273.35115083714555,10.213993001086406,0.14881690024398772,0.01379229144979943,0.9637561747807196,180.1810546875,120.5573828125,69.84685546875,Ripened
522.4758000034305,13.542440382049604,0.1190807755121965,0.024170415423435978,0.9566369003004221,163.898984375,155.1135546875,108.226953125,Ripened
392.8920475130599,11.983403840353589,0.1271904761238187,0.018936397834804483,0.9605239290947178,164.6244140625,137.05396484375,84.325224609375,Ripened
327.3661015443451,7.66030255842361,0.2666999260476264,0.08128251881953108,0.9771134840310792,171.236689453125,170.063076171875,129.970263671875,Ripened
424.5178703590675,13.598225111739836,0.12331657336469531,0.03287483049888205,0.9519671785466549,133.052099609375,78.441416015625,49.63310546875,Ripened
532.059293356016,15.547539924208218,0.08769064050934439,0.01153187032291452,0.9355672340328095,162.39080078125,102.291748046875,60.19494140625,Ripened
468.25834014971934,14.138916893683884,0.09807844911590353,0.012982798889057257,0.946254833289791,150.40923828125,96.915712890625,61.097587890625,Ripened
610.18105991905,16.60062121368119,0.08527820080484873,0.01181634549040647,0.926373434644658,162.01806640625,97.7031640625,57.5418359375,Ripened
312.43140736485077,6.746566923752366,0.29729638759077875,0.08035251761237926,0.9763791677405648,176.12537109375,175.6033203125,135.48810546875,Ripened
364.4409037803189,11.632447767129541,0.13889311316243416,0.018078474169812668,0.9563811773519318,162.99650390625,94.33421875,54.48412109375,Ripened
519.9365222649116,14.724607790563491,0.11475407943449134,0.027394775745489066,0.8847279423876923,113.62509765625,36.986220703125,25.62439453125,Ripened
269.7443883096255,8.23688365482248,0.2270380007102598,0.03407407151433057,0.9673237355201367,150.72248046875,79.871357421875,47.5508984375,Ripened
303.6927623852767,9.292013475233746,0.17446713366513397,0.030916964207367937,0.9704800820861804,157.84734375,119.792294921875,72.819013671875,Ripened
520.2063870630657,15.083080870923531,0.08711994490029669,0.010450749055755533,0.938539339011537,158.136318359375,122.746943359375,81.476298828125,Ripened
588.591702945473,16.274941891059463,0.09319022346040735,0.015274768334190392,0.9272464755540972,140.111484375,81.21478515625,52.172265625,Ripened
208.5079461887024,8.076216799097423,0.19523771589258943,0.019486964341984044,0.9740359825043846,169.587900390625,103.897314453125,59.18431640625,Ripened
793.7895086238323,19.23861844236323,0.0731641154231603,0.012005016257643502,0.9040775571523804,148.662099609375,98.717373046875,75.543916015625,Ripened
878.0369627312815,20.305566551906796,0.07696017784955653,0.01547312515402204,0.8916197265776266,132.41447265625,83.880166015625,55.599482421875,Ripened
373.3436523958275,12.377765891897866,0.1263666656590768,0.022696219697864988,0.9527899769916606,141.238193359375,70.10666015625,39.50375,Ripened
518.2506982654083,13.114367720695553,0.12031897219509781,0.01918180503588274,0.9488131013461841,166.007734375,149.4421484375,114.183369140625,Ripened
615.2592471096642,15.47816106309533,0.09645594048296147,0.016913944718635946,0.9387338850097925,151.926357421875,114.80453125,76.9390625,Ripened
361.29077940255644,11.06142437448718,0.16452288451927072,0.03710736699118169,0.9239740081885274,116.7728125,36.07333984375,22.938857421875,Ripened
207.4973861344297,8.068259447997333,0.19498659899588233,0.019436276909706337,0.9741438209274512,169.532041015625,103.89896484375,59.2517578125,Ripened
392.5702153392751,11.288225171956356,0.13202743050596868,0.016696399068114133,0.9588496096898046,154.222314453125,108.886494140625,68.0215625,Ripened
574.4258294215051,15.202483013913438,0.10514073352847593,0.022768421229831554,0.9456732360066212,166.341376953125,140.833408203125,109.10376953125,Ripened
291.71513594771716,8.282860570958222,0.23305272230103646,0.039882265873325516,0.9663744105785582,148.94302734375,82.435849609375,48.386591796875,Ripened
455.2718579768905,13.83713894254872,0.12307555659907515,0.03586706837297746,0.9211262683182504,121.6683203125,48.88283203125,38.88595703125,Ripened
670.6767176759731,16.72548556556971,0.08185585244766441,0.011757502979699484,0.929943099661133,157.0638671875,133.28939453125,97.38583984375,Ripened
210.50181982222952,8.09161160785945,0.19566668921927577,0.019589635850442353,0.9738222391776321,169.789013671875,103.8883984375,58.9676953125,Ripened
462.73374420280135,13.920008933098094,0.12015096573317718,0.030491345689353758,0.9324357841060148,121.12498046875,56.032353515625,38.505322265625,Ripened
402.4752911267612,11.485275022306064,0.13105679492885122,0.01743411072139476,0.9580103207251947,154.563779296875,108.7503515625,67.526904296875,Ripened
421.10022128011184,11.961359790199525,0.15535466150417723,0.047430213082405005,0.9534861008354559,143.794794921875,91.440498046875,69.94470703125,Ripened
602.3026821948141,15.926877388452494,0.0975885238378288,0.021776318496204386,0.9431617123908872,146.441171875,107.680703125,71.401083984375,Ripened
273.51057273283226,8.836407007408958,0.18234877215255527,0.025150399312625717,0.9714973708594931,157.560087890625,111.76125,66.917333984375,Ripened
710.4081304308384,18.040431818838503,0.08833627077995303,0.02430614852492616,0.9360960954738237,147.566923828125,126.532802734375,101.713515625,Ripened
450.2527572562426,13.332545988018689,0.11692797631057271,0.020414346818532454,0.9507926822412767,164.551640625,123.146875,89.036474609375,Ripened
364.72688375970955,11.24601474162722,0.16644862703613308,0.040331424980088404,0.920804811554004,108.75314453125,35.709951171875,23.37287109375,Ripened
353.68013163994686,10.408301708880968,0.17705409238662237,0.030854615832567198,0.952971948745914,137.942978515625,62.237685546875,36.7915625,Ripened
588.8682079401761,15.661327647087532,0.09512854042958357,0.016698314703830392,0.9382477623112448,146.2470703125,95.126484375,60.329306640625,Ripened
441.84363006650693,12.898390439222453,0.11311638555633334,0.019373643885930786,0.9562550380501572,153.309443359375,115.281220703125,76.6128515625,Ripened
419.9579753389644,12.901133655538823,0.10239606362605552,0.010891775586699917,0.9514695139093465,164.046416015625,127.211044921875,84.033515625,Ripened
443.58929464998596,13.55123768386744,0.11503519902517746,0.02214421854113735,0.9564826712048781,149.427978515625,98.677568359375,61.73162109375,Ripened
689.473593040122,17.298476478729366,0.08722607807396637,0.015992190561504787,0.9348101597266418,152.16380859375,123.2202734375,85.127109375,Ripened
827.1573073449017,19.639571185438445,0.06625613453454714,0.009105793168274262,0.9007065144489195,165.873232421875,146.8769140625,108.080615234375,Ripened
574.0140116627383,16.285377261829883,0.08820562882713383,0.012841399503945472,0.9337808909038592,147.073583984375,92.59625,60.646171875,Ripened
202.62630021515636,8.291586038965422,0.18441830008789464,0.01842704864433496,0.9756530375801975,169.4328125,108.916279296875,67.69216796875,Ripened
324.26817118117407,10.605775391582593,0.13152107076382935,0.012350178421556111,0.9619958363416644,168.3049609375,126.39173828125,81.094072265625,Ripened
593.5698597329089,16.451652811003786,0.08902644096652927,0.012884114991731227,0.9291446181322693,146.678349609375,82.556826171875,53.247431640625,Ripened
586.6228014108868,15.730198937581628,0.08611248861458597,0.010817792511732751,0.9355402399686272,163.979765625,136.3129296875,94.426650390625,Ripened
332.3923292936816,10.443396585182734,0.15463608317376534,0.029691335368060113,0.9695718837249586,148.77966796875,116.736123046875,79.31,Ripened
287.8115560985813,8.569376728477026,0.23229749625655474,0.04267110209848904,0.967708323243475,141.207587890625,72.33025390625,43.24650390625,Ripened
661.6115465580298,17.792917519177298,0.08500933621174456,0.02048888950159127,0.9376980858064085,138.888193359375,105.650126953125,82.61064453125,Ripened
480.6614348206663,13.997933530380442,0.09699778581882613,0.01116978719525599,0.9485154613209383,156.4653125,126.212529296875,85.560986328125,Ripened
394.71768969550175,11.499844378868138,0.13615868929333366,0.01687954762260185,0.9570753877252152,150.94376953125,93.20521484375,57.304169921875,Ripened
569.5845095041792,15.563259721316902,0.10030303055219851,0.022371676403151967,0.9473346464598255,160.3583984375,131.89642578125,105.211943359375,Ripened
